"participant","vm_pid","vm_siteid","DayOfBirth","MonthOfBirth","YearOfBirth","age_years","age_months","AgeGroup","Language","RemoveDOB","date","expName","psychopyVersion","item","clicks","objects","target_pos","probe_obj","probe_p1","probe_p2","probe_p3","probe_p4","probe_p5","probe_p6","probe_p7","test_p1","test_p2","test_p3","test_p4","test_p5","test_p6","test_p7","test_p8","test_p9","test_p10","test_p11","test_p12","test_p13","test_p14","test_p15","test_p16","test_p17","test_p18","test_p19","test_p20","corr_p1","corr_p2","corr_p3","corr_p4","corr_p5","corr_p6","corr_p7","corr_p8","corr_p9","corr_p10","corr_p11","corr_p12","corr_p13","corr_p14","corr_p15","corr_p16","corr_p17","corr_p18","corr_p19","corr_p20","P1T_rectangle","P2T_rectangle","P3T_rectangle","P4T_rectangle","P5T_rectangle","P6T_rectangle","P7T_rectangle","P8T_rectangle","P9T_rectangle","P10T_rectangle","P11T_rectangle","P12T_rectangle","P13T_rectangle","P14T_rectangle","P15T_rectangle","P16T_rectangle","P17T_rectangle","P18T_rectangle","P19T_rectangle","P20T_rectangle","presented","start","end","rt","accuracy","version","monitor_size","window_size","totaltime_exp","filename"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","sample1",1,NA,NA,NA,"colored PNG/PICTURE_203.png","None","None","None",NA,NA,NA,"None","colored PNG/PICTURE_203.png","colored PNG/PICTURE_508.png","None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1130.22829759866,1151.07671319693,20.8484155982733,0,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","sample1",1,NA,NA,NA,"colored PNG/PICTURE_203.png","None","None","None",NA,NA,NA,"None","colored PNG/PICTURE_203.png","colored PNG/PICTURE_508.png","None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1186.41896499693,1207.23357399553,20.8146089985967,1,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","item01",1,2,"test_p3","p3","colored PNG/PICTURE_78.png",NA,NA,NA,NA,NA,NA,"blank.png","colored PNG/PICTURE_353.png","colored PNG/PICTURE_78.png","blank.png","blank.png","blank.png","blank.png","blank.png","blank.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1218.1658950001,1229.87328319997,11.7073881998658,0,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","item02",1,2,"test_p2","p2","colored PNG/PICTURE_423.png",NA,NA,NA,NA,NA,NA,"blank.png","colored PNG/PICTURE_423.png","colored PNG/PICTURE_695.png","blank.png","blank.png","blank.png","blank.png","blank.png","blank.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1235.29651489854,1250.04943219572,14.7529172971845,1,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","item03",1,2,"test_p3","p3","colored PNG/PICTURE_264.png",NA,NA,NA,NA,NA,NA,"blank.png","colored PNG/PICTURE_285.png","colored PNG/PICTURE_264.png","blank.png","blank.png","blank.png","blank.png","blank.png","blank.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1254.59387409687,1263.16733340174,8.57345930486917,1,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","item04",1,3,"test_p4","p4","colored PNG/PICTURE_423.png",NA,NA,NA,NA,NA,NA,"colored PNG/PICTURE_78.png","blank.png","blank.png","colored PNG/PICTURE_423.png","colored PNG/PICTURE_353.png","blank.png","blank.png","blank.png","blank.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1268.67564959824,1276.71879570186,8.04314610362053,0,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","item05",1,3,"test_p5","p5","colored PNG/PICTURE_695.png",NA,NA,NA,NA,NA,NA,"colored PNG/PICTURE_285.png","blank.png","blank.png","colored PNG/PICTURE_78.png","colored PNG/PICTURE_695.png","blank.png","blank.png","blank.png","blank.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1282.10651820153,1289.34678719938,7.24026899784803,1,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","item06",1,3,"test_p1","p1","colored PNG/PICTURE_353.png",NA,NA,NA,NA,NA,NA,"colored PNG/PICTURE_264.png","blank.png","blank.png","colored PNG/PICTURE_353.png","colored PNG/PICTURE_423.png","blank.png","blank.png","blank.png","blank.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1294.77137509733,1301.78008949757,7.00871440023184,1,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","item07",1,4,"test_p3","p3","colored PNG/PICTURE_285.png",NA,NA,NA,NA,NA,NA,"blank.png","colored PNG/PICTURE_264.png","colored PNG/PICTURE_285.png","blank.png","blank.png","colored PNG/PICTURE_353.png","colored PNG/PICTURE_695.png","blank.png","blank.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1306.62093979865,1311.3855144009,4.76457460224628,1,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
"UChiCogDevLab_mn008","mn008","UChiCogDevLab",16,10,2023,2,9,"3 or younger","English","no","2026-08-03_12h24.43.661","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","item08",1,4,"test_p2","p2","colored PNG/PICTURE_78.png",NA,NA,NA,NA,NA,NA,"blank.png","colored PNG/PICTURE_78.png","colored PNG/PICTURE_264.png","blank.png","blank.png","colored PNG/PICTURE_695.png","colored PNG/PICTURE_423.png","blank.png","blank.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1317.63520439714,1317.80987919867,0.174674801528454,0,"local","[1024, 768]","[1366  768]",559.000993296504,"mn008"
